neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,year,month,day
1,28,0,106,0.0,0,0.041570438799076216,3,364,2019,8,12
1,28,0,106,0.0,0,0.041570438799076216,3,364,2019,8,12
1,28,0,135,0.0,0,0.041570438799076216,3,364,2019,8,12
1,25,1,110,0.02902902902902903,3,0.09006928406466512,2,45,2019,7,8
1,22,1,160,0.006006006006006006,0,0.041570438799076216,2,365,2019,8,12
1,21,1,135,0.006006006006006006,2,0.026173979984603538,2,365,2019,7,6
1,30,1,115,0.0890890890890891,0,0.006928406466512702,0,209,2018,11,11
1,25,0,39,0.01701701701701702,0,0.008468052347959968,3,359,2018,12,27
1,21,1,181,0.002002002002002002,3,0.06620477290223248,2,53,2019,4,3
1,25,0,35,0.01701701701701702,0,0.004618937644341801,3,362,2018,6,16
1,21,1,181,0.002002002002002002,3,0.05696689761354888,2,45,2019,8,8
0,12,0,50,0.004004004004004004,0,0.004618937644341801,0,362,2018,5,26
1,32,1,210,0.001001001001001001,3,0.17013086989992304,2,291,2019,8,12
1,21,1,319,0.001001001001001001,3,0.19553502694380293,2,310,2019,8,7
1,36,1,350,0.02702702702702703,1,0.014626635873749037,3,362,2019,2,20
0,12,0,100,0.0890890890890891,0,0.041570438799076216,0,364,2019,8,12
1,38,1,146,0.02902902902902903,1,0.013086989992301769,3,327,2018,12,21
1,27,0,69,0.0,2,0.024634334103156273,2,317,2019,8,11
1,27,0,87,0.002002002002002002,3,0.059276366435719784,2,365,2019,8,16
1,38,1,165,0.006006006006006006,0,0.041570438799076216,2,327,2019,8,12
0,23,1,135,0.02702702702702703,1,0.01077752117013087,2,245,2018,12,21
1,36,1,239,0.0,3,0.15550423402617397,2,143,2019,8,9
1,21,1,300,0.002002002002002002,3,0.15704387990762125,2,36,2019,7,2
1,21,0,15,0.0,1,0.012317167051578136,0,0,2018,9,9
1,21,0,39,0.0890890890890891,0,0.041570438799076216,3,354,2019,7,5
1,28,0,44,0.004004004004004004,0,0.041570438799076216,1,0,2019,8,12
1,36,1,299,0.002002002002002002,0,0.041570438799076216,3,364,2019,8,12
1,25,0,36,0.02702702702702703,0,0.041570438799076216,3,331,2019,8,12
1,36,0,142,0.002002002002002002,0,0.041570438799076216,3,364,2019,8,12
1,25,0,37,0.01701701701701702,1,0.08622016936104696,3,341,2019,8,1
0,34,0,36,0.0,0,0.041570438799076216,0,0,2019,8,12
1,28,1,260,0.0,0,0.041570438799076216,1,347,2019,8,12
1,31,0,60,0.0,3,0.12394149345650501,2,353,2019,8,1
1,30,0,51,0.001001001001001001,2,0.04003079291762895,0,0,2019,8,18
1,31,1,301,0.002002002002002002,0,0.041570438799076216,3,364,2019,8,12
1,26,1,350,0.0,1,0.013856812933025403,0,0,2018,8,28
1,26,1,204,0.0890890890890891,0,0.041570438799076216,3,279,2019,8,12
1,31,1,124,0.02902902902902903,2,0.03464203233256351,3,312,2019,7,12
1,36,1,160,0.0,3,0.41801385681293307,0,130,2019,8,10
0,8,0,50,0.0,0,0.004618937644341801,0,361,2018,5,29
1,21,0,60,0.0890890890890891,0,0.005388760585065436,3,361,2018,9,4
1,22,0,187,0.0,2,0.03464203233256351,1,349,2019,4,2
1,31,0,60,0.0,3,0.053887605850654344,2,363,2019,8,3
1,27,0,50,0.18018018018018017,0,0.041570438799076216,0,119,2019,8,12
1,26,0,60,0.001001001001001001,3,0.31639722863741343,0,252,2019,8,12
1,22,0,187,0.0,3,0.0962278675904542,1,346,2019,7,22
1,22,0,274,0.0,2,0.03079291762894534,1,356,2019,7,21
1,30,0,178,0.0,3,0.12548113933795227,1,355,2019,7,19
1,28,1,110,0.003003003003003003,3,0.11316397228637413,1,17,2019,8,5
1,22,0,256,0.0,2,0.03156274056966897,1,355,2019,4,23
1,25,1,218,0.001001001001001001,2,0.03002309468822171,1,111,2019,8,4
1,20,1,299,0.001001001001001001,3,0.23941493456505006,0,225,2019,7,29
1,25,1,235,0.001001001001001001,1,0.01077752117013087,0,0,2018,8,18
1,25,1,300,0.01901901901901902,0,0.005388760585065436,3,261,2018,7,31
1,21,0,57,0.02702702702702703,1,0.011547344110854504,3,333,2018,8,27
1,38,1,179,0.02902902902902903,0,0.041570438799076216,3,363,2019,8,12
1,38,1,181,0.02902902902902903,3,0.12317167051578137,1,169,2019,7,27
1,38,1,368,0.006006006006006006,3,0.18398768283294842,2,123,2019,8,2
1,27,0,65,0.0,2,0.05542725173210161,2,354,2019,8,7
1,35,1,117,0.0,3,0.1285604311008468,2,235,2019,2,7
1,25,1,100,0.02902902902902903,2,0.03541185527328714,2,57,2018,9,19
1,25,1,110,0.02902902902902903,2,0.03541185527328714,2,89,2018,8,29
1,38,1,300,0.003003003003003003,2,0.04003079291762895,2,351,2019,6,15
1,31,0,49,0.006006006006006006,0,0.0038491147036181675,0,0,2018,5,17
1,21,1,301,0.002002002002002002,2,0.020785219399538108,2,46,2019,6,18
1,35,1,124,0.001001001001001001,3,0.1847575057736721,2,328,2019,3,17
1,25,0,42,0.01701701701701702,0,0.006158583525789068,3,359,2018,9,17
1,31,1,90,0.0,0,0.0038491147036181675,0,0,2018,5,22
1,38,1,100,0.05905905905905906,0,0.041570438799076216,2,365,2019,8,12
1,38,1,165,0.02002002002002002,2,0.03541185527328714,3,0,2019,8,25
1,38,1,151,0.02902902902902903,1,0.011547344110854504,3,301,2018,8,19
1,27,1,125,0.024024024024024024,2,0.04234026173979985,2,159,2019,7,1
1,31,0,50,0.001001001001001001,3,0.1585835257890685,1,345,2019,8,5
1,35,1,132,0.001001001001001001,3,0.1924557351809084,2,262,2019,4,24
1,38,1,399,0.001001001001001001,3,0.06389530408006158,1,0,2018,11,6
1,38,1,140,0.006006006006006006,1,0.016936104695919937,3,0,2019,6,16
1,30,1,115,0.001001001001001001,3,0.14318706697459585,2,338,2019,7,30
1,21,1,190,0.002002002002002002,3,0.0800615858352579,2,78,2019,5,8
1,25,1,218,0.004004004004004004,1,0.01539645881447267,3,155,2019,3,12
1,25,0,42,0.01701701701701702,1,0.013086989992301769,3,362,2019,2,21
1,36,1,156,0.003003003003003003,3,0.09083910700538876,0,50,2019,8,20
1,36,1,281,0.02902902902902903,0,0.041570438799076216,0,362,2019,8,12
1,31,0,60,0.0,3,0.19091608929946116,2,359,2019,8,12
1,32,1,90,0.004004004004004004,2,0.032332563510392605,0,69,2019,4,22
0,8,0,108,0.001001001001001001,2,0.02155504234026174,0,364,2018,11,12
1,38,0,65,0.05905905905905906,0,0.041570438799076216,2,365,2019,8,12
1,31,1,110,0.005005005005005005,1,0.03695150115473441,2,88,2019,6,24
0,34,1,306,0.002002002002002002,0,0.041570438799076216,3,354,2019,8,12
1,31,1,110,0.005005005005005005,0,0.029253271747498075,2,43,2019,6,14
1,31,0,115,0.005005005005005005,0,0.012317167051578136,2,87,2019,3,4
1,31,1,131,0.028028028028028028,1,0.016166281755196302,2,83,2019,7,28
1,31,1,131,0.028028028028028028,1,0.010007698229407237,2,88,2018,8,4
1,27,0,69,0.004004004004004004,0,0.041570438799076216,2,361,2019,8,12
1,36,1,119,0.003003003003003003,3,0.24557351809083913,1,43,2019,7,31
1,21,0,65,0.0890890890890891,0,0.004618937644341801,3,361,2018,7,19
0,12,0,40,0.0,2,0.04695919938414164,0,0,2018,9,9
1,38,1,110,0.03903903903903904,0,0.041570438799076216,2,365,2019,8,12
1,20,1,219,0.004004004004004004,0,0.041570438799076216,0,0,2019,8,12
1,25,0,31,0.18018018018018017,0,0.041570438799076216,0,191,2019,8,12
1,27,0,99,0.0,0,0.07621247113163972,2,365,2019,8,13
1,27,0,56,0.002002002002002002,2,0.02155504234026174,2,365,2019,4,20
1,27,1,125,0.0890890890890891,1,0.01924557351809084,2,129,2018,12,29
1,31,0,129,0.0,3,0.1993841416474211,0,334,2019,8,19
1,17,0,40,0.09009009009009009,0,0.041570438799076216,0,179,2019,8,12
1,25,0,86,0.001001001001001001,2,0.03541185527328714,0,349,2019,7,18
1,32,0,106,0.0,0,0.041570438799076216,0,0,2019,8,12
1,38,1,337,0.001001001001001001,0,0.041570438799076216,1,0,2019,8,12
1,21,1,156,0.02902902902902903,0,0.009237875288683603,3,342,2019,1,4
1,25,0,40,0.02902902902902903,1,0.016936104695919937,1,53,2018,11,12
1,25,0,60,0.0,2,0.04234026173979985,1,0,2018,10,11
1,39,0,181,0.0890890890890891,0,0.041570438799076216,0,179,2019,8,12
1,21,1,175,0.002002002002002002,3,0.16243264049268671,2,33,2019,8,4
0,7,0,69,0.0,0,0.041570438799076216,0,0,2019,8,12
1,27,0,56,0.0,0,0.07621247113163972,2,338,2019,7,31
1,27,0,75,0.0,2,0.020015396458814474,2,355,2019,3,20
1,31,1,119,0.005005005005005005,0,0.041570438799076216,0,0,2019,8,12
1,20,0,44,0.002002002002002002,2,0.020015396458814474,0,0,2018,6,29
1,25,1,225,0.003003003003003003,2,0.026943802925327172,3,155,2019,3,18
1,25,1,294,0.002002002002002002,0,0.041570438799076216,3,362,2019,8,12
1,27,1,285,0.002002002002002002,0,0.05696689761354888,3,364,2019,7,20
1,38,1,250,0.004004004004004004,1,0.009237875288683603,0,0,2018,7,29
1,36,1,249,0.0,3,0.23248652809853734,0,164,2019,8,5
1,35,1,160,0.006006006006006006,1,0.01539645881447267,2,365,2019,3,20
1,25,1,268,0.07907907907907907,0,0.004618937644341801,3,358,2018,7,18
1,28,1,150,0.002002002002002002,3,0.16551193225558125,2,0,2019,8,6
1,38,1,181,0.006006006006006006,1,0.016166281755196302,2,340,2019,1,2
1,38,0,68,0.03903903903903904,0,0.041570438799076216,2,296,2019,8,12
1,36,1,290,0.009009009009009009,1,0.037721324095458045,3,365,2019,8,6
1,36,1,350,0.07907907907907907,0,0.004618937644341801,3,358,2018,7,1
1,31,1,108,0.001001001001001001,3,0.3448806774441879,0,44,2019,8,24
0,7,0,44,0.002002002002002002,3,0.06389530408006158,0,352,2019,8,12
1,21,0,67,0.0890890890890891,0,0.008468052347959968,3,356,2018,12,22
1,31,1,78,0.009009009009009009,3,0.07544264819091609,3,55,2019,8,12
1,38,0,300,0.0,2,0.046189376443418015,0,269,2018,8,24
1,21,1,150,0.002002002002002002,3,0.16628175519630486,2,45,2019,5,10
1,36,1,144,0.009009009009009009,0,0.041570438799076216,3,365,2019,8,12
1,21,1,200,0.002002002002002002,2,0.050808314087759814,2,62,2019,5,7
1,21,1,175,0.002002002002002002,2,0.03695150115473441,2,47,2019,6,5
1,25,1,181,0.002002002002002002,0,0.06697459584295612,3,365,2019,7,26
1,21,0,65,0.0890890890890891,0,0.041570438799076216,3,356,2019,8,12
1,21,1,110,0.007007007007007007,1,0.016936104695919937,3,89,2019,2,13
1,27,1,344,0.002002002002002002,1,0.02848344880677444,3,364,2019,7,24
1,28,1,178,0.002002002002002002,3,0.147036181678214,0,47,2019,8,24
1,27,1,235,0.002002002002002002,0,0.041570438799076216,3,364,2019,8,12
1,38,1,258,0.001001001001001001,3,0.24095458044649734,2,227,2019,8,13
1,31,0,33,0.01701701701701702,1,0.01077752117013087,3,353,2018,9,23
1,36,1,256,0.002002002002002002,0,0.06928406466512702,3,364,2019,7,27
1,36,1,260,0.002002002002002002,0,0.041570438799076216,3,364,2019,8,12
1,27,0,65,0.014014014014014014,0,0.041570438799076216,2,365,2019,8,12
1,28,0,100,0.0,0,0.041570438799076216,1,285,2019,8,12
1,28,0,300,0.0,0,0.041570438799076216,1,286,2019,8,12
1,35,1,319,0.002002002002002002,0,0.041570438799076216,3,233,2019,8,12
1,36,1,140,0.009009009009009009,1,0.010007698229407237,3,320,2019,1,24
1,21,0,65,0.0890890890890891,1,0.011547344110854504,3,326,2018,12,23
1,21,1,181,0.002002002002002002,3,0.06389530408006158,2,85,2019,5,31
1,36,1,250,0.004004004004004004,1,0.02155504234026174,1,55,2019,7,26
1,26,0,65,0.006006006006006006,0,0.011547344110854504,1,354,2019,2,26
1,36,1,289,0.002002002002002002,0,0.01077752117013087,3,364,2019,2,8
1,26,0,65,0.006006006006006006,0,0.041570438799076216,1,360,2019,8,12
1,26,0,65,0.006006006006006006,0,0.011547344110854504,1,360,2019,2,27
1,36,1,106,0.013013013013013013,2,0.026943802925327172,3,318,2019,7,21
1,20,0,43,0.0,3,0.6004618937644342,0,235,2019,8,12
1,26,0,65,0.006006006006006006,0,0.02848344880677444,1,360,2019,6,11
1,26,0,65,0.006006006006006006,1,0.025404157043879907,1,355,2019,3,11
1,26,0,65,0.006006006006006006,0,0.041570438799076216,1,360,2019,8,12
0,8,0,150,0.002002002002002002,0,0.041570438799076216,2,365,2019,8,12
1,36,1,150,0.009009009009009009,0,0.06543494996150885,3,365,2019,7,25
1,28,0,49,0.01001001001001001,0,0.041570438799076216,1,319,2019,8,12
1,36,1,140,0.006006006006006006,1,0.016166281755196302,3,322,2019,7,8
1,28,1,153,0.02902902902902903,0,0.041570438799076216,3,364,2019,8,12
1,31,0,67,0.001001001001001001,3,0.2063125481139338,2,214,2019,8,15
1,25,0,60,0.0,3,0.2863741339491917,1,139,2019,8,25
1,38,1,276,0.0,2,0.046189376443418015,1,162,2019,7,7
1,28,0,56,0.006006006006006006,1,0.020015396458814474,1,0,2019,2,9
1,31,1,218,0.001001001001001001,2,0.02848344880677444,3,337,2018,10,30
1,31,1,268,0.001001001001001001,1,0.01077752117013087,3,305,2018,9,11
1,31,1,237,0.002002002002002002,1,0.016166281755196302,3,362,2018,8,17
1,31,1,268,0.002002002002002002,0,0.004618937644341801,3,362,2018,7,22
1,31,1,237,0.002002002002002002,3,0.09083910700538876,3,358,2019,6,9
1,31,1,318,0.002002002002002002,2,0.05465742879137798,3,358,2018,11,20
0,12,0,101,0.36436436436436437,0,0.041570438799076216,0,180,2019,8,12
0,6,0,60,0.0,2,0.049268668206312545,0,0,2018,11,1
1,31,0,67,0.001001001001001001,3,0.11855273287143957,2,214,2019,8,19
1,37,1,150,0.011011011011011011,2,0.029253271747498075,3,361,2019,1,19
1,38,0,92,0.044044044044044044,0,0.041570438799076216,2,365,2019,8,12
1,25,1,140,0.006006006006006006,1,0.01539645881447267,3,329,2019,2,4
1,22,1,149,0.006006006006006006,1,0.010007698229407237,3,325,2019,5,25
1,36,1,250,0.004004004004004004,0,0.041570438799076216,3,259,2019,8,12
1,36,1,250,0.004004004004004004,0,0.041570438799076216,3,261,2019,8,12
1,21,1,181,0.002002002002002002,2,0.05311778290993071,2,47,2019,5,5
1,36,1,100,0.004004004004004004,2,0.03464203233256351,3,340,2019,6,26
1,28,0,46,0.02702702702702703,0,0.041570438799076216,0,0,2019,8,12
1,27,0,137,0.0,0,0.041570438799076216,2,364,2019,8,12
1,27,1,108,0.6996996996996997,1,0.010007698229407237,0,358,2018,6,28
1,28,1,131,0.011011011011011011,1,0.01770592763664357,3,353,2019,1,13
1,36,1,100,0.002002002002002002,2,0.04234026173979985,2,33,2019,8,3
1,25,1,219,0.004004004004004004,1,0.01077752117013087,3,305,2018,11,17
1,27,1,260,0.002002002002002002,0,0.041570438799076216,3,364,2019,8,12
1,31,1,237,0.002002002002002002,2,0.03849114703618168,3,362,2019,2,16
1,31,1,318,0.002002002002002002,2,0.032332563510392605,3,362,2018,11,13
1,27,1,319,0.003003003003003003,0,0.041570438799076216,3,363,2019,8,12
1,21,1,258,0.001001001001001001,2,0.03849114703618168,2,13,2019,7,20
1,39,1,319,0.001001001001001001,3,0.18398768283294842,2,299,2019,8,7
1,27,1,135,0.024024024024024024,1,0.036181678214010776,2,0,2019,5,7
1,38,1,350,0.003003003003003003,2,0.025404157043879907,2,330,2019,8,11
1,30,1,150,0.0890890890890891,0,0.041570438799076216,0,365,2019,8,12
1,31,0,33,0.01701701701701702,0,0.006928406466512702,3,359,2018,11,7
1,31,0,33,0.01701701701701702,0,0.004618937644341801,3,359,2018,7,15
1,25,0,40,0.02702702702702703,0,0.005388760585065436,3,362,2018,8,9
0,34,0,50,0.0890890890890891,0,0.041570438799076216,0,89,2019,8,12
1,21,1,150,0.002002002002002002,3,0.24711316397228641,2,70,2019,7,24
1,36,1,131,0.006006006006006006,1,0.041570438799076216,3,357,2019,8,8
0,34,1,356,0.002002002002002002,0,0.041570438799076216,3,364,2019,8,12
0,34,1,350,0.002002002002002002,0,0.005388760585065436,3,364,2018,8,4
1,26,0,108,0.0,2,0.053887605850654344,1,0,2018,10,28
1,31,1,117,0.002002002002002002,0,0.006928406466512702,0,54,2018,11,12
1,38,1,194,0.0890890890890891,0,0.07621247113163972,1,162,2019,8,17
1,31,1,250,0.004004004004004004,0,0.041570438799076216,3,337,2019,8,12
1,38,1,350,0.003003003003003003,2,0.06004618937644342,2,345,2019,8,9
0,7,0,50,0.007007007007007007,3,0.08622016936104696,0,271,2019,8,14
1,31,1,319,0.006006006006006006,0,0.041570438799076216,3,347,2019,8,12
1,31,1,250,0.004004004004004004,0,0.004618937644341801,3,336,2018,7,13
1,36,1,250,0.004004004004004004,0,0.041570438799076216,3,186,2019,8,12
1,38,1,350,0.003003003003003003,2,0.050808314087759814,2,359,2019,8,1
1,31,0,37,0.001001001001001001,3,0.18244803695150116,1,157,2019,8,26
1,21,0,57,0.0890890890890891,0,0.004618937644341801,3,343,2018,7,13
1,25,0,57,0.01701701701701702,0,0.004618937644341801,3,360,2018,6,29
1,35,1,300,0.006006006006006006,2,0.023864511162432638,2,351,2019,2,24
1,25,1,235,0.001001001001001001,0,0.006158583525789068,1,0,2018,9,17
1,37,1,137,0.002002002002002002,1,0.02848344880677444,3,320,2019,7,15
1,28,1,149,0.013013013013013013,0,0.041570438799076216,3,174,2019,8,12
1,35,1,149,0.013013013013013013,0,0.041570438799076216,3,325,2019,8,12
1,25,1,139,0.003003003003003003,0,0.041570438799076216,3,341,2019,8,12
1,36,1,149,0.006006006006006006,0,0.041570438799076216,3,338,2019,8,12
1,36,1,181,0.004004004004004004,0,0.041570438799076216,3,320,2019,8,12
1,38,0,85,0.05905905905905906,0,0.041570438799076216,2,365,2019,8,12
1,25,1,131,0.009009009009009009,2,0.023094688221709007,3,332,2018,9,17
1,25,0,60,0.002002002002002002,3,0.09160892994611239,1,146,2019,8,26
1,36,1,131,0.009009009009009009,2,0.041570438799076216,3,320,2019,8,5
1,20,0,81,0.002002002002002002,1,0.016936104695919937,0,0,2018,9,1
1,28,0,111,0.0,0,0.01077752117013087,1,0,2019,2,15
1,31,0,65,0.0,1,0.013856812933025403,1,148,2019,6,23
1,36,1,131,0.009009009009009009,0,0.041570438799076216,3,339,2019,8,12
0,7,1,50,0.004004004004004004,3,0.08160123171670516,0,310,2019,8,10
1,37,1,131,0.009009009009009009,2,0.06774441878367975,3,287,2019,4,29
1,31,1,258,0.002002002002002002,2,0.047729022324865276,3,339,2019,7,17
1,28,1,131,0.009009009009009009,1,0.011547344110854504,3,260,2018,8,22
1,36,1,131,0.02902902902902903,0,0.041570438799076216,3,365,2019,8,12
1,25,1,168,0.002002002002002002,0,0.007698229407236336,3,307,2018,12,9
1,36,1,200,0.002002002002002002,1,0.016166281755196302,3,254,2019,8,10
1,31,1,178,0.002002002002002002,3,0.17090069284064666,3,333,2019,8,16
1,31,0,51,0.001001001001001001,3,0.12394149345650501,2,168,2019,8,18
1,35,0,104,0.02902902902902903,1,0.07159353348729791,1,261,2019,7,28
1,36,1,350,0.002002002002002002,0,0.041570438799076216,3,364,2019,8,12
1,26,0,62,0.002002002002002002,1,0.01077752117013087,0,0,2018,8,1
1,31,0,60,0.0,0,0.06928406466512702,1,147,2019,7,27
1,30,1,201,0.02702702702702703,3,0.07544264819091609,1,167,2019,6,30
1,30,1,347,0.002002002002002002,2,0.046189376443418015,0,0,2019,8,14
1,26,0,99,0.0,3,0.23017705927636645,0,46,2019,8,24
1,26,1,160,0.0,1,0.011547344110854504,0,0,2018,9,19
1,25,1,168,0.002002002002002002,2,0.059276366435719784,3,329,2019,8,2
1,38,1,160,0.0,3,0.08775981524249422,0,0,2019,2,17
1,31,0,33,0.01701701701701702,1,0.016166281755196302,3,359,2019,2,8
1,31,1,178,0.002002002002002002,3,0.19091608929946116,3,292,2019,8,22
1,31,1,258,0.002002002002002002,3,0.12625096227867588,3,299,2019,8,12
1,36,1,149,0.001001001001001001,3,0.2432640492686682,1,66,2019,8,4
1,27,1,131,0.013013013013013013,1,0.011547344110854504,0,0,2018,9,9
1,31,1,228,0.004004004004004004,0,0.041570438799076216,3,260,2019,8,12
1,31,1,250,0.004004004004004004,0,0.041570438799076216,3,317,2019,8,12
1,31,1,319,0.006006006006006006,0,0.041570438799076216,3,299,2019,8,12
1,31,1,319,0.004004004004004004,0,0.041570438799076216,3,317,2019,8,12
1,31,1,319,0.006006006006006006,0,0.041570438799076216,3,322,2019,8,12
1,31,1,158,0.009009009009009009,0,0.041570438799076216,3,325,2019,8,12
1,25,1,139,0.009009009009009009,0,0.041570438799076216,3,334,2019,8,12
1,25,1,150,0.002002002002002002,0,0.041570438799076216,3,332,2019,8,12
1,25,1,150,0.004004004004004004,1,0.03156274056966897,3,339,2019,4,7
1,28,1,149,0.013013013013013013,0,0.041570438799076216,3,174,2019,8,12
1,36,1,151,0.002002002002002002,3,0.38337182448036955,0,36,2019,8,13
1,22,1,149,0.009009009009009009,0,0.041570438799076216,3,287,2019,8,12
1,35,1,150,0.009009009009009009,0,0.041570438799076216,3,151,2019,8,12
1,36,1,137,0.002002002002002002,0,0.011547344110854504,3,342,2019,2,25
1,28,1,181,0.004004004004004004,0,0.041570438799076216,3,260,2019,8,12
1,25,1,190,0.004004004004004004,0,0.01077752117013087,3,307,2019,2,7
1,36,1,250,0.004004004004004004,0,0.041570438799076216,3,275,2019,8,12
1,36,1,208,0.002002002002002002,0,0.041570438799076216,3,330,2019,8,12
1,31,1,200,0.006006006006006006,2,0.03310238645111624,3,361,2018,11,12
1,25,1,187,0.004004004004004004,2,0.022324865280985373,3,364,2018,10,27
1,30,0,56,0.0,1,0.016936104695919937,0,21,2018,12,15
1,25,0,60,0.01701701701701702,0,0.06004618937644342,3,332,2019,7,22
0,8,1,119,0.001001001001001001,3,0.07544264819091609,0,277,2019,8,11
1,31,1,250,0.002002002002002002,3,0.18398768283294842,0,8,2019,7,1
1,31,1,110,0.08808808808808809,0,0.041570438799076216,0,312,2019,8,12
1,21,1,200,0.002002002002002002,3,0.07544264819091609,2,43,2019,8,10
1,38,0,94,0.044044044044044044,0,0.041570438799076216,2,365,2019,8,12
1,31,1,269,0.001001001001001001,1,0.011547344110854504,3,347,2019,6,16
1,31,1,228,0.001001001001001001,1,0.01077752117013087,3,337,2018,9,11
1,25,1,300,0.001001001001001001,0,0.005388760585065436,2,362,2018,8,2
1,25,1,200,0.001001001001001001,1,0.016936104695919937,2,365,2018,11,20
0,12,0,50,0.006006006006006006,0,0.005388760585065436,1,0,2018,8,2
1,31,1,200,0.002002002002002002,2,0.03310238645111624,3,362,2019,1,22
1,31,1,225,0.024024024024024024,0,0.04311008468052348,3,361,2019,7,7
1,38,1,300,0.003003003003003003,3,0.07698229407236336,2,353,2019,6,22
1,21,1,300,0.002002002002002002,0,0.006158583525789068,2,27,2018,9,25
1,21,1,137,0.002002002002002002,3,0.1739799846035412,2,78,2019,8,5
1,35,1,181,0.02902902902902903,2,0.06004618937644342,2,77,2019,3,31
1,36,1,394,0.002002002002002002,0,0.005388760585065436,3,364,2018,8,15
1,31,1,139,0.02902902902902903,2,0.05157813702848345,2,327,2019,7,20
0,7,0,28,0.0,3,0.19784449576597385,0,6,2019,8,24
1,31,0,60,0.0,3,0.23171670515781373,0,147,2019,8,5
1,35,1,181,0.02902902902902903,2,0.06389530408006158,2,89,2019,5,19
1,35,1,181,0.02902902902902903,0,0.006158583525789068,2,60,2018,9,19
1,21,1,150,0.002002002002002002,3,0.210161662817552,2,41,2019,6,5
1,32,0,60,0.0890890890890891,0,0.041570438799076216,2,365,2019,8,12
1,38,0,90,0.04904904904904905,0,0.041570438799076216,2,365,2019,8,12
1,31,1,218,0.001001001001001001,2,0.03002309468822171,3,313,2019,6,9
1,31,1,287,0.006006006006006006,0,0.005388760585065436,3,322,2018,8,15
1,28,1,237,0.002002002002002002,2,0.036181678214010776,3,256,2019,4,23
0,8,0,92,0.0,0,0.041570438799076216,1,365,2019,8,12
1,24,1,206,0.08808808808808809,0,0.041570438799076216,2,365,2019,8,12
1,31,1,237,0.001001001001001001,0,0.041570438799076216,2,317,2019,8,12
1,31,1,237,0.001001001001001001,0,0.041570438799076216,2,299,2019,8,12
1,31,1,237,0.001001001001001001,0,0.041570438799076216,2,318,2019,8,12
1,31,1,318,0.006006006006006006,0,0.041570438799076216,2,317,2019,8,12
1,31,1,318,0.006006006006006006,0,0.041570438799076216,2,347,2019,8,12
1,27,1,140,0.08808808808808809,0,0.041570438799076216,2,363,2019,8,12
1,31,1,318,0.006006006006006006,0,0.041570438799076216,2,336,2019,8,12
1,27,1,240,0.08808808808808809,0,0.041570438799076216,2,365,2019,8,12
0,34,1,290,0.08808808808808809,0,0.041570438799076216,2,363,2019,8,12
1,21,0,118,0.0,2,0.03387220939183987,2,357,2019,6,3
1,21,0,100,0.0,3,0.062355658198614314,2,356,2019,7,15
1,24,0,100,0.0890890890890891,0,0.041570438799076216,0,177,2019,8,12
1,25,0,31,0.002002002002002002,3,0.13625866050808313,0,47,2019,8,14
1,38,0,94,0.044044044044044044,0,0.041570438799076216,2,365,2019,8,12
0,8,0,81,0.001001001001001001,1,0.016936104695919937,0,0,2018,9,1
1,21,1,181,0.002002002002002002,3,0.1685912240184758,2,60,2019,7,16
1,30,1,139,0.001001001001001001,1,0.03387220939183987,1,336,2019,5,13
1,25,0,43,0.01701701701701702,0,0.041570438799076216,3,362,2019,8,12
1,25,0,43,0.01701701701701702,0,0.006158583525789068,3,362,2018,9,18
1,36,0,67,0.02002002002002002,0,0.041570438799076216,0,178,2019,8,12
1,31,0,42,0.009009009009009009,2,0.029253271747498075,1,2,2018,10,16
1,28,1,200,0.01901901901901902,3,0.1447267128560431,3,256,2019,7,23
1,36,1,74,0.02902902902902903,0,0.010007698229407237,1,240,2019,1,31
1,36,1,74,0.0890890890890891,0,0.041570438799076216,1,272,2019,8,12
1,25,1,364,0.006006006006006006,2,0.03464203233256351,0,354,2019,2,24
1,36,1,350,0.012012012012012012,1,0.011547344110854504,3,362,2018,11,4
1,21,0,57,0.0890890890890891,0,0.07621247113163972,3,350,2019,8,13
1,21,0,50,0.0890890890890891,0,0.041570438799076216,3,365,2019,8,12
1,31,1,199,0.009009009009009009,0,0.006158583525789068,3,90,2018,10,10
1,27,1,360,0.024024024024024024,0,0.041570438799076216,3,364,2019,8,12
1,25,1,131,0.009009009009009009,2,0.04080061585835258,3,337,2019,7,27
1,25,0,50,0.05905905905905906,0,0.005388760585065436,0,0,2018,8,20
1,31,1,318,0.002002002002002002,1,0.011547344110854504,3,362,2018,9,28
1,36,1,239,0.0,3,0.18783679753656662,2,116,2019,8,13
1,17,0,108,0.001001001001001001,0,0.005388760585065436,0,0,2018,7,27
1,35,1,129,0.001001001001001001,3,0.21170130869899922,2,294,2019,6,28
1,30,1,131,0.009009009009009009,2,0.04080061585835258,3,325,2019,7,26
1,36,1,131,0.009009009009009009,2,0.03849114703618168,3,322,2019,7,20
1,31,0,60,0.0,2,0.026943802925327172,2,365,2019,7,29
1,31,0,60,0.0,3,0.1170130869899923,2,356,2019,7,25
0,8,0,53,0.001001001001001001,2,0.023094688221709007,1,345,2019,6,11
1,25,1,100,0.02902902902902903,0,0.041570438799076216,0,365,2019,8,12
1,35,1,240,0.006006006006006006,2,0.036181678214010776,2,333,2019,7,28
1,32,0,119,0.002002002002002002,0,0.008468052347959968,1,88,2018,12,26
1,27,1,175,0.08808808808808809,0,0.041570438799076216,2,362,2019,8,12
